time_step,open_price,close_price,cash,stock_held,net_worth,action,action_type,quantity
1520,24.9,24.35,12457.968387998124,1137.3613274335312,40157.59256808685,0.6896516088719781,buy,200.10244104965
1521,24.2,24.5,11991.624633179827,1156.376750982158,40323.32091011964,0.7026016151351462,buy,19.00206328132913
1522,24.85,24.7,34808.33273657948,231.69870842949763,40554.13038243913,0.14111899439685094,sell,924.8085321881663
1523,24.95,24.4,37492.83442574638,121.56801670634407,40461.781222259226,0.07331015882224601,sell,110.138765421655
1524,24.65,24.95,13910.517177788985,1065.8068339194879,40525.956442569666,0.6561691034726159,buy,943.6192368749893
1525,25.35,25.9,20130.28802543943,825.4208553675596,41514.91417630372,0.5149571082630917,sell,240.50976702031028
1526,25.95,26.6,34027.1776881684,302.45843193928295,42086.482778216516,0.19116337974788267,sell,523.0623946926203
1527,26.8,26.3,20453.409212307106,818.0557044713628,41981.83444817154,0.5124803456161,buy,515.3330390636539
1528,26.4,26.25,1842.8622022995078,1526.3206589457493,41927.37145468038,0.95560288916832,buy,707.5881344375941
1529,26.5,29.05,20883.31671502694,870.2272328956913,46182.47734467352,0.5473959512164526,sell,656.4525689350974
1530,29.0,28.45,34463.20476760417,392.42471851567933,45641.28149090936,0.24461371103251717,sell,477.9193914261951
1531,28.5,28.05,10758.1116412201,1236.6818206429307,45470.718121968974,0.7628849180693809,buy,843.6130311170657
1532,28.25,29.25,44326.89416836909,87.88233646990352,46931.05489502582,0.0547730782419964,sell,1148.8624074570582
1533,29.95,29.35,13502.526792941408,1137.0671337995816,46906.240743760754,0.7114814542339299,buy,1048.4383218043138
1534,29.4,28.7,1012.5625080136269,1571.8227713650747,46136.3535329894,0.9777823794834846,buy,434.3305411637007
1535,28.85,31.1,30983.63650486438,607.157978055664,49896.25069746745,0.3784375149151149,sell,965.0298586565169
1536,31.4,30.6,17683.084349991856,1041.382320865551,49562.6706333677,0.6429495951542231,buy,433.9451584444714
1537,30.9,30.65,48718.85434545312,27.7824242164952,49601.452484520996,0.017167467071681264,sell,1013.6172975919054
1538,31.0,29.9,4474.045321894104,1506.0636421142838,49549.54882952632,0.9088135808086947,buy,1476.9377358507088
1539,30.0,30.35,42287.58217818312,258.90093224497423,50183.07686006262,0.1565795440472153,sell,1247.3579900377736
1540,30.4,30.05,13185.463686098668,1226.389965410958,50067.555192144595,0.736065867789394,buy,966.7768975112099
1541,30.2,31.0,11745.465188946466,1272.7951246759576,51203.55261383837,0.7705842046258926,buy,46.36940018225687
1542,31.1,31.5,31650.577982953004,640.2542411255329,51838.51161623913,0.38905454587041766,sell,632.786976456619
1543,31.7,31.65,51706.69027553787,5.935489749041949,51914.624714576115,0.0036185997989971463,sell,634.3210467221971
1544,31.8,30.8,25936.93784937758,841.7799188965273,51889.50335980836,0.4996544546251135,buy,835.4267957550882
1545,31.05,30.7,11448.966555933832,1313.2293584941854,51779.58135950097,0.7786108007683599,buy,471.0823639719713
1546,30.8,30.05,40196.8713339418,355.60268763004433,50911.5087786841,0.20989086789266087,sell,957.8276679572059
1547,30.5,28.75,50284.689469887715,4.370824951856207,50420.44860330557,0.002492266944202237,sell,351.2327380417492
1548,26.25,27.4,22657.441998999213,1011.6572418520548,50404.45007356857,0.5499397054483884,buy,1006.7324701047866
1549,27.3,26.95,16790.47827301576,1229.1378586743217,49921.604666912084,0.6635456835230361,buy,217.33630849772476
1550,27.4,27.6,12101.470014305916,1398.8597403690706,50714.68317242704,0.7612889683825795,buy,169.5926742985214
1551,27.4,27.4,34134.1670958429,593.9417902460649,50430.22690041845,0.32270338749174143,sell,805.1776998721632
1552,27.35,28.45,23026.090548963562,983.9937961269798,51031.81102834345,0.5485720168595261,buy,389.8380342653686
1553,28.5,28.6,43229.38722509189,276.87770534639776,51168.31311819519,0.15475793299293128,sell,707.2255226051773
1554,28.65,27.85,21553.59779921897,1054.405004828708,50940.43131898907,0.5764611453836093,buy,777.0790852046837
1555,28.15,28.3,18644.07115207669,1157.1124262815406,51393.2594358714,0.6371707500791708,buy,102.6419792880672
1556,28.35,28.95,9505.321713136,1472.4706238332355,52142.475892927294,0.8175297361695538,buy,315.10038284765164
1557,29.15,29.35,46407.37237814704,213.9019814255455,52722.33452264147,0.11907710862355081,sell,1258.7185091226322
1558,29.3,29.1,24512.638480499256,965.5466905874415,52631.920037630414,0.5338473055135677,buy,751.2434456592065
1559,29.25,30.45,1648.5723797137398,1715.6690182035206,53913.53520888685,0.968998256224271,buy,749.3954603886642
1560,30.5,30.75,24889.64869950044,959.1050942865402,54405.394689472,0.5420874495561413,sell,756.9740477249228
1561,30.95,30.7,42012.42049143131,400.80178146456944,54334.17509409723,0.22646179259467647,sell,558.4297471910039
1562,30.9,30.6,38531.96502378522,514.428529476234,54276.95500424714,0.29002203606928567,buy,113.59379375085416
1563,30.75,30.3,10652.74842812114,1433.6155007776745,54119.14946691511,0.8026465696789824,buy,918.4491890320319
1564,30.1,30.2,37513.09693567917,543.3096814630609,53947.93655160691,0.30414420697052047,sell,890.5766006719903
1565,30.0,30.25,39654.58177429207,472.4459304852103,53948.21479993676,0.2649112570300355,sell,70.8825235832
1566,30.65,30.45,53259.21879969574,25.212587934,54040.56035756672,0.01420642749650547,sell,447.2396961392653
1567,30.2,27.5,26547.99406719998,995.559504017762,53952.56496788074,0.5074436475223592,buy,969.8545197053023
1568,27.35,26.35,11277.920250596244,1574.490016260879,52780.98699806801,0.7860370616031257,buy,578.4754514044009
1569,26.4,26.75,13199.74398784409,1502.5742224391004,53395.52818557476,0.752757053185301,sell,71.96992894281334
1570,26.75,26.15,46518.03615030744,227.17675374810165,52492.059904626556,0.1131727754884555,sell,1275.5418089623813
1571,25.9,26.65,46144.49409612775,241.17933856215012,52572.296637694344,0.12225886605214109,buy,14.000872873907326
1572,27.05,27.05,41509.70833569502,412.34960121752573,52668.395204233915,0.21177893629911504,buy,171.1340123992244
1573,27.1,26.9,27622.52976306238,928.0858565099152,52601.91260844646,0.4746122013842501,buy,515.4914805729313
1574,27.0,27.55,2986.008126333494,1821.4401115735045,53191.29510991054,0.9434001366231153,buy,892.5114645373096
1575,27.55,28.15,32001.688127678903,789.6559294750505,54259.547267127644,0.4096756337697951,sell,1032.2068789371688
1576,28.25,30.7,45824.62097145984,338.94682154689644,56244.12516256295,0.18500896567266567,sell,450.79249315403104
1577,30.8,30.05,53491.51216821605,83.55361813529126,56009.972958944076,0.04482748504102896,sell,255.4046520466107
1578,29.9,29.85,26819.77085420152,976.18665725746,55985.5876695545,0.5204763034930389,buy,892.1684447775907
1579,30.0,29.75,29361.152606892414,890.6765504215184,55861.32390761095,0.47434656971010214,sell,85.55066826179461
1580,30.0,30.2,27306.25245228262,958.6516268222632,56259.58442962227,0.5146017238404746,buy,67.94009630925086
1581,30.3,30.45,12939.825056302234,1429.9841496682313,56497.194489020534,0.7707111432915423,buy,470.9692616184151
1582,30.5,31.55,18254.0061308027,1261.3787431682142,58055.82497833493,0.685486759714607,sell,168.72098327378922
1583,31.75,32.25,8637.176975938306,1559.277097677717,58933.47059797761,0.8532788904143045,buy,297.64416413211075
1584,32.5,34.0,15975.891516606134,1343.2164917580376,61652.59829698068,0.7407532201608744,sell,216.22065350926414
1585,34.0,32.7,33555.1656594777,805.0858797126111,59899.07079709397,0.4395111295763142,sell,538.3671264385861
1586,32.85,34.3,59363.474166996515,51.903878249958666,61169.61133362026,0.02910437037541036,sell,753.2039223505831
1587,34.55,34.5,3057.700526847111,1682.3248671204915,61154.15796662009,0.949080321690263,buy,1628.8735883939253
1588,33.8,32.0,35246.557971380345,675.4161632749823,56892.09627470284,0.37990017313547,sell,1007.2912286364317
1589,32.8,33.45,45588.89338525329,365.9187611232658,57839.228632928505,0.21162077795423584,sell,309.5628982327346
1590,32.8,33.3,50643.10879563718,213.98859040047415,57773.988130658036,0.12333959089375102,sell,151.948909727893
1591,33.4,33.0,19302.532403019064,1162.7542608699475,57704.732278852825,0.6649522334370161,buy,948.1347866178862
1592,33.45,32.25,11220.080157466571,1413.1225668446702,56801.35731607488,0.8023259466696462,buy,250.16742898661482
1593,31.3,31.2,22337.482630665796,1056.438880812509,55309.50424302029,0.5959354279605523,sell,356.8962464772435
1594,31.25,29.45,24834.881958472484,971.5526591814828,53449.60767059419,0.5353121764565534,sell,84.93166225907885
1595,29.0,26.4,37578.30069920488,488.36421540693556,50483.872160863626,0.2553848335100162,sell,483.3118427748146
1596,26.5,27.35,39979.55354036678,400.4791515071346,50935.06199058457,0.21504057059447246,sell,87.9039627540887
1597,27.05,26.5,39446.88682996449,420.55970153832203,50592.25105530585,0.22028733369824471,buy,20.076126540361884
1598,27.0,26.55,12917.66215564293,1418.778984113433,50612.74690580694,0.7442508919406196,buy,997.4763569837023
1599,27.7,27.75,11550.919699979368,1467.9817617200988,52288.77896479069,0.7790676067452862,buy,49.164445316471074
1600,28.25,28.2,48484.877962757295,156.95590384882553,52948.00538048615,0.08359439523227308,sell,1311.1354522849958
1601,29.0,28.4,296.400541964038,1852.0381955287394,52942.42563206394,0.9934921591722635,buy,1693.398240713978
1602,28.5,28.3,1687.3974499682408,1802.8371602884035,52709.08147542737,0.9679601732378348,sell,49.248659882930724
1603,28.4,28.7,21010.31083494334,1128.8909707199118,53428.82395024542,0.6063987275825606,sell,674.3548696803052
1604,29.0,28.6,32155.05524717624,738.8245262253158,53296.592597532814,0.3964677743961852,sell,390.22109326971133
1605,28.55,27.25,34088.74900133417,667.7922552696656,52288.023586816096,0.348021166374448,sell,71.0569916894384
1606,27.0,26.05,26789.71257644837,947.7056786940644,51484.737251108956,0.47951556612923407,buy,279.7792005806982
1607,26.45,25.25,10985.302231446753,1572.9976281308304,50719.2809634735,0.7830984461098199,buy,624.8022842827971
1608,25.6,26.1,4068.9608169965195,1837.7268228613962,52040.54032566143,0.9216789406206615,buy,264.4851994068151
1609,26.45,26.1,34802.63240257627,659.0127990452525,52033.630893678965,0.3305599428613115,sell,1179.1036594565062
1610,25.85,26.1,51520.39260018347,17.84442002994615,52002.866457657365,0.008956032513338763,sell,641.1741213401554
1611,25.95,25.7,36532.02437517245,600.4667869630529,51978.994194953084,0.2968890926798432,buy,582.449392707213
1612,25.6,24.1,11183.075224913577,1651.2396303130172,51003.27394098202,0.7802415808952187,buy,1049.9529866855073
1613,24.2,24.75,49841.80946317228,87.70703758862828,52051.25607516075,0.041704069104193,sell,1563.5977983956825
1614,25.7,26.5,12265.28326191983,1504.2725928353607,52166.04595927093,0.7641603456252098,buy,1415.4830720224338
1615,27.0,27.05,47774.7930563331,190.2225059864686,52955.85689811634,0.09716618875290073,sell,1314.1777680876617
1616,27.2,27.75,10506.36996458083,1531.8870789541236,53053.46759745761,0.8012646178666379,buy,1340.5895446162908
1617,28.0,27.6,42840.988429652614,359.1702148047648,52786.453343714646,0.1877962488607292,sell,1172.937095977422
1618,27.15,27.75,41741.85452956892,398.7390747766378,52807.96189048484,0.20953297436471296,buy,39.56056899095091
1619,27.75,28.0,46226.070262690584,238.42820200666532,52906.548623314775,0.12618456183408389,sell,160.3311015272102
1620,27.95,27.05,202.73790442317113,1938.1455773583898,52675.55312697088,0.995278355049696,buy,1698.0256834383354
1621,27.0,27.55,46592.1220552399,252.6348706147412,53598.64856064681,0.1298557122678342,sell,1685.7295799370079
1622,27.9,27.75,22248.98828550247,1128.988562678981,53602.73971479897,0.5844744649440391,buy,875.841485708969
1623,28.2,28.3,38237.41884004489,563.4608245329755,54199.364609317636,0.2942090087074909,sell,565.6941215012422
1624,28.3,27.5,11872.574085797689,1521.224688096583,53732.591514701715,0.7785531600725039,buy,957.0181934810266
1625,27.65,28.5,39184.48278916725,561.9528301554993,55227.4776965503,0.28999433483872694,sell,959.5500413454567
1626,28.95,29.15,36100.99171542936,667.6272954410847,55565.40778820005,0.35024192994837433,buy,105.63745365691739
1627,29.2,29.3,34765.4816460213,713.1623088716152,55662.47147185314,0.3753993507188167,buy,45.51791961605363
1628,29.5,29.45,6197.844427734362,1682.2318545479063,55768.111642290365,0.8883522618482764,buy,968.2086705535015
1629,29.35,29.7,32298.372436667116,802.546512339275,56160.130507807175,0.42442265003573887,sell,880.058700592769
1630,29.55,30.25,12371.554676773583,1460.626209828349,56575.404434930184,0.7809744055497723,buy,657.5657540885226
1631,30.3,29.9,15661.02794674441,1350.5002554468495,56044.27835064121,0.7205009829053995,sell,110.20530023987476
1632,29.8,29.85,24586.78158684734,1051.1807134558492,55973.46057183287,0.5605825327949636,sell,299.4873352979646
1633,30.15,30.1,9559.275620061891,1549.9346494462857,56227.3210618684,0.8297217805735336,buy,498.3401089865986
1634,29.95,29.9,48897.1615945248,232.96932377067992,55902.321638505826,0.12460632361188484,sell,1317.1294278831624
1635,30.0,29.85,33310.121918166056,754.626550174385,55851.29590907959,0.40331387403033325,buy,521.4468348068084
1636,30.15,30.0,5347.906374994429,1685.769258904709,55948.918423397605,0.9039151996545446,buy,930.3010346828554
1637,30.0,30.35,41259.3903076806,501.3398894137624,56511.003382752344,0.2692513799595999,sell,1184.748278733147
1638,30.0,31.15,39260.62103723406,565.4417352548088,56876.1278629193,0.3096819476817886,buy,64.08199465657628
1639,31.2,31.45,24161.2238988095,1045.0701239860953,57043.76361099779,0.5761796438169446,buy,479.35203661710295
1640,31.5,31.8,49314.24458083855,253.30286358012165,57394.45384156733,0.1403451121615883,sell,791.8783810709411
1641,32.05,30.15,38951.08561611168,596.6795189223541,56951.32591777922,0.31588180267270727,buy,343.2681889053472
1642,30.3,29.4,50826.244740457216,192.35822060548168,56493.46347242889,0.10010594745286228,sell,404.3617732835158
1643,29.95,32.6,51493.28292290724,171.87644488958117,57097.122732195916,0.09813405361389305,sell,20.48378567557674
1644,32.75,34.45,45029.72839905299,359.3103324491696,57414.42644935331,0.21559461129152002,buy,187.39347782345718
1645,33.95,34.8,17340.56516713955,1154.1810718222519,57533.72796828409,0.6981209582239466,buy,794.3158234508471
1646,35.1,35.2,2151.3337819617736,1585.2622459088975,57967.73889528282,0.9626256279686298,buy,430.66620430073476
1647,35.0,33.9,785.8010304114352,1625.5032070583775,55891.7239182734,0.9859162476336315,buy,40.20128693206266
1648,33.4,34.2,27853.5272845696,833.2569767883951,56378.010711807954,0.5054699207433112,sell,792.646686909206
1649,34.4,33.2,4297.971036857896,1542.0528871344259,55517.658913944324,0.9221598470537101,buy,708.1422872177541
1650,32.55,33.55,15435.715313768904,1209.7460862378211,56033.84540021788,0.7243297493396924,sell,332.54750059840217
1651,33.85,34.6,53238.74768621744,116.07922942584923,57292.92989759752,0.07010186676284469,sell,1093.743524900251
1652,34.65,34.75,7920.4948647505225,1418.8987932136276,57272.500908765694,0.860914614899016,buy,1301.6979473847375
1653,34.9,35.0,41353.544658632265,462.71261292242957,57581.95262722749,0.2812503000224291,sell,956.4551079412823
1654,34.85,35.1,2296.018035639019,1574.3510207537222,57594.75737220954,0.9594574810227331,buy,1110.571838044707
1655,35.25,34.55,45689.723657354116,317.1254704069904,56689.845802680116,0.19327420717809618,sell,1257.468539618219
1656,34.2,34.3,9797.687481795765,1362.4951495779173,56567.12729231389,0.8261615158398282,buy,1044.50603497217
1657,34.7,34.05,35673.02673273939,601.8126094476659,56190.64732492385,0.3646820303243551,sell,760.9599473834186
1658,34.05,32.95,34660.64683697682,632.5066466930479,55502.75221403998,0.37549658669473984,buy,30.682511739164397
1659,32.6,32.75,5704.6690884618,1515.7753702905197,55375.23951617414,0.8964592083166534,buy,882.4769092167852
1660,32.95,32.3,15793.808709662011,1203.1054365425236,54664.21354884558,0.7108911493915414,sell,312.8922080365785
1661,32.5,32.2,15488.686820788782,1212.571805232009,54533.80376633127,0.7159744861328864,buy,9.459591011027442
1662,31.85,32.05,31635.549850556483,708.2652200269067,54351.61317847467,0.41764906273016367,sell,504.5172083777419
1663,31.6,32.25,27721.92148306776,829.4968060374457,54477.10319642423,0.49105533196676154,buy,121.17205459382569
1664,32.5,31.65,30294.184883487644,748.143307185675,53975.49539415291,0.43869417963677826,sell,81.38918815821
1665,32.9,30.4,14597.968679090727,1263.9504015517339,53037.741421932165,0.7244669772322466,buy,515.4334091595688
1666,30.55,30.0,29070.09026036146,781.0634619030608,52516.480725642745,0.4461819134359949,sell,483.10239506737867
1667,29.95,30.0,38929.31797160844,452.09356830122607,52501.99411745329,0.25832936971298937,sell,329.05487618710345
1668,30.2,30.15,469.5072029869625,1726.4348412445838,52559.939055890405,0.9903362027907587,buy,1273.0792466460516
1669,30.2,30.05,20720.694390138953,1051.8438713345076,52348.87418238671,0.6037934688619673,sell,674.9982835318613
1670,29.6,30.1,19402.6228116774,1095.5898787643387,52381.194917307635,0.6295628689430747,buy,43.71846656788853
1671,30.7,30.25,19958.43092953621,1077.1976644720692,52544.21664429864,0.6201487324640852,sell,18.40362020064981
1672,29.6,29.65,89.00711154171222,1746.6605394720946,51897.34168113306,0.9979024612386835,buy,668.7948163493552
1673,29.8,29.45,14749.258601052166,1248.3608309516742,51528.1599989949,0.713478347999306,sell,498.6552345732641
1674,29.75,29.25,5721.40193459098,1556.6971669733,51263.81290638863,0.8882170395151107,buy,308.0624664340701
1675,29.1,29.85,19406.274353322013,1097.78356597763,52188.81236874398,0.6278901158528298,sell,459.20174830976543
1676,29.35,28.95,5901.762546276803,1563.794646677421,51187.108588374394,0.8844386070986919,buy,465.59892250868484
1677,29.35,28.5,18653.611983818286,1115.9134518846815,50469.9099765833,0.6301484071096901,sell,448.1634264142126
1678,28.65,28.0,21573.058177817635,1011.543146078899,49899.18863658937,0.5676085897204495,sell,104.42954728786958
1679,28.35,28.05,18072.16363767945,1136.2275362035048,49946.84342533075,0.6381020341786946,buy,124.60482876163712
1680,28.3,28.6,50530.88561332043,0.171130999665138,50568.27117309968,9.67869076178296e-05,sell,1136.056515159226
1681,28.9,30.85,4738.764048129684,1483.0358049056863,50536.1650046601,0.9053250197580588,buy,1481.522199415819
1682,30.85,30.05,16806.007318755244,1081.061675347657,49303.98998554556,0.6588899469134442,sell,402.23898627091444
1683,30.25,30.2,15849.922403511158,1112.688489435691,49454.06991425448,0.6794828502329631,buy,31.605324210253457
1684,30.1,29.8,25939.026065831044,773.7890644294806,49008.03938869476,0.4705128874287876,sell,339.05888155321816
1685,30.0,29.75,39607.392804002375,313.88826486785746,48959.250732608096,0.19073363542304578,sell,459.9885181130576
1686,30.2,30.2,48031.2763865609,34.672506640805125,49086.81840301167,0.021331789971705928,sell,279.2217143989636
1687,30.4,29.7,11715.883147610926,1256.1915007426621,49061.049833792815,0.7604584023059171,buy,1220.590079719216
1688,29.6,29.1,35576.69387659662,435.4115892509062,48271.0558192224,0.2624860184258858,sell,820.9953547427273
1689,29.3,29.95,29725.259292367962,630.58985286471,48617.27097466126,0.38846619143105143,buy,195.10244345708747
1690,30.0,30.7,21398.04386172744,901.5636813372317,49084.36777531456,0.5638863506147225,buy,270.82103002927204
1691,31.35,29.95,32793.65833436521,520.694850147519,48399.87611777753,0.32220765863055867,sell,380.99155004405577
1692,29.7,29.7,18018.348813415298,1017.6830310221969,48258.295383746525,0.6263210455531163,buy,496.6769067176049
1693,29.45,29.4,10900.640721587604,1259.5400886525833,47938.22992546789,0.7724623680089816,buy,241.67023215492964
1694,29.45,30.05,47201.06130150298,50.33019390207983,48749.82038559773,0.031024162033719382,sell,1209.247409474211
1695,30.25,30.2,45343.41016026579,111.78037091834797,48721.033157345795,0.06928767686087411,buy,61.445919276259986
1696,30.0,29.9,15075.90856316722,1123.060114489111,48685.643250724395,0.6897207304070031,buy,1010.5822429673816
1697,30.1,29.8,47128.19937438078,46.403229039447524,48543.09997494273,0.02848636008185146,sell,1076.687555485387
1698,29.55,29.7,33699.33798612743,498.101745615577,48506.37527685238,0.3049830411022748,buy,451.5607561888827
1699,30.0,30.0,47654.88827188889,32.45108543000947,48642.39035459474,0.02001407734700944,sell,465.6599797538971
1700,30.0,29.55,17285.11882309702,1059.1661452869673,48613.81784634567,0.6438161201853148,buy,1026.054044150585
1701,29.65,29.4,26877.896437040697,732.5545808673204,48424.603494533854,0.4447554161167332,sell,326.7568266818889
1702,28.95,28.8,10030.513648061962,1316.9487557541952,47975.46836601953,0.7905732962595707,buy,583.9321684577195
1703,28.75,29.35,10427.647431848769,1303.404247573551,48682.95962944759,0.785796815917985,sell,13.555151412045689
1704,29.5,30.45,23242.387933452177,882.137644300215,50116.306770463394,0.5359750747789027,sell,421.4923916725272
1705,30.3,30.45,10573.431684019813,1297.779678765991,50103.47920239372,0.7887155113279332,buy,415.3142111460329
1706,30.65,30.5,6697.34148782384,1424.737645264934,50155.711886382545,0.8663918135389588,buy,126.84797115610445
1707,30.5,30.15,36582.565541252436,432.5273901199514,49653.1814925616,0.2626357550536842,sell,992.4708450345147
1708,30.45,30.3,9705.10827066965,1318.6860258928514,49688.14546188696,0.8041392209979257,buy,885.4460408578491
1709,30.15,30.15,47737.615848482645,55.98028274296894,49463.49195133912,0.03412224770464922,sell,1262.7488295080282
1710,30.3,29.95,11162.041171188794,1275.9814727814398,49414.22531663456,0.7733733528134336,buy,1219.0576736276946
1711,30.0,29.25,11891.2327757545,1251.0268906928313,48484.49925004591,0.7547265026714836,sell,24.97341597307377
1712,29.6,29.6,35137.79699093823,464.88384848901524,48921.628740262306,0.28127767348739074,sell,786.3641666897554
1713,29.7,29.45,5178.872819765165,1481.148540373466,48828.62632893973,0.8933248340870485,buy,1015.3568373971848
1714,30.05,29.7,36959.60952069414,410.0189359903295,49168.9844688571,0.24766755975254828,sell,1071.3948884384326
1715,29.75,29.45,22045.196846992774,915.944679981529,49034.667185609345,0.550112244534057,buy,505.647428044605
1716,29.6,28.9,42614.831946353326,203.4801358747735,48515.998098458964,0.121209006456939,sell,712.5509012262826
1717,29.15,28.25,44555.38597012253,134.7191971034641,48363.14578481568,0.07869250968715424,sell,68.76634974214974
1718,28.6,28.35,20695.05509868609,975.5126495570578,48374.675208005734,0.5716996237396074,buy,840.3127711531833
1719,28.25,28.7,6021.703633023657,1486.2684953023381,48692.26814097365,0.8760303728649466,buy,510.3084081112893
1720,28.7,28.35,7445.7183083549735,1435.9884206834047,48157.415474844944,0.8453583176123636,sell,50.322579298222536
1721,28.45,28.55,12147.850687986756,1271.125400758689,48443.18771886618,0.7491379469548657,sell,164.98652506899066
1722,28.5,28.45,45814.16584510544,86.59059681173039,48311.368339571454,0.05099219011927458,sell,1184.5952059708843
1723,28.5,28.45,5320.4550699872125,1508.4977151808212,48277.66832439917,0.8889567679308271,buy,1420.6431044128476
1724,28.55,28.4,7325.600021179904,1437.8233453464554,48161.79018112253,0.8478543437499688,sell,70.73429140582152
1725,28.5,28.1,18072.372901630704,1054.9930816147237,47728.4360254153,0.6211245970345156,sell,383.0680490250247
1726,28.1,27.95,19832.319775620326,991.962363096935,47559.42953276223,0.5829621658825868,sell,63.06746304197293
1727,28.1,27.5,18733.786943244788,1031.8691048052463,47111.28476078604,0.6023270332411716,buy,39.88270479897187
1728,27.5,27.0,28547.44224231333,668.0365574776023,46594.25277298644,0.38710755036192823,sell,363.97338965378196
1729,27.0,26.4,45519.86284814561,24.498299301536576,46183.607359722024,0.014003997057289608,sell,643.5472702839395
1730,26.8,26.3,13218.536786644625,1251.4586416778288,46164.168119776026,0.712963400330988,buy,1226.0855645585207
1731,26.45,27.1,32597.830074873902,535.6397494191763,47133.06597611379,0.30797566227955653,sell,716.0393470560682
1732,27.4,28.0,36197.47525498582,406.9523055427313,47595.74305861084,0.23940511951173327,sell,128.71825230932592
1733,28.0,27.6,29903.385593928328,634.7712134846984,47429.3588879652,0.36938482625416946,buy,227.7347550942394
1734,27.5,26.85,5966.1976764514875,1525.3959674077526,46946.99267599248,0.872406929397258,buy,889.847766716239
1735,26.8,27.15,9701.664680850212,1387.6719817499502,47380.698191571966,0.795161231102601,sell,137.8334984317903
1736,27.45,26.85,2767.130028349392,1645.68341733488,46960.65739083638,0.9409280493603959,buy,257.76866538813215
1737,27.15,27.1,43169.398873480204,153.3324373833118,47365.15063812464,0.08772924813086325,sell,1492.4819027809867
1738,27.0,27.75,44169.507522349944,117.25641004535258,47424.374010867105,0.06861166745211911,sell,36.078502574349926
1739,27.8,27.55,45708.48533255083,61.339229336480955,47399.921619099405,0.035651868410244814,sell,55.91917426084013
1740,27.6,28.0,13554.696410115368,1208.5416313072053,47425.983753972294,0.7135153137180302,buy,1146.3838554889842
1741,28.1,28.2,29281.038217190704,650.3117060956342,47635.57041297856,0.38498101214928215,sell,558.4448331331912
1742,28.15,27.9,13904.842636138588,1200.879259726667,47424.7348172589,0.706477990345683,buy,550.1785897721943
1743,27.95,28.05,45695.78263055994,66.37791365969633,47589.5058714716,0.03912418177198673,sell,1134.5457325038547
1744,28.05,27.35,43383.68760935248,150.8307559255643,47511.21856915263,0.08682625490987816,buy,84.44550954185752
1745,27.5,27.1,45009.57216422824,90.77496009742019,47471.20109493527,0.051820922199134034,sell,60.05890797486734
1746,27.05,27.15,28333.79804882356,704.3703560607453,47474.11233087319,0.40282280653856073,buy,613.3482257438441
1747,27.3,27.55,42271.9717634276,197.94110595386746,47739.20135829709,0.11423059694904736,sell,506.48709982242997
1748,27.6,27.65,42771.26488984063,179.86541266879098,47745.043343052035,0.10416324527257537,sell,18.077576107949596
1749,27.8,26.9,47576.6958173076,1.0460383700697662,47609.64449063111,0.0005910237821753483,sell,178.81947998522415
1750,27.0,27.2,38087.495670162636,349.5651717052994,47605.14806097349,0.19972992538970602,buy,348.4495236347317
1751,27.2,27.1,27835.36930078003,727.4944884911928,47560.71182337625,0.41452492787169104,buy,377.77265566311206
1752,27.3,27.4,43725.83184060319,146.97007576375142,47768.71828543871,0.08430161453911833,sell,580.5733518727137
1753,27.45,27.7,36928.159594588964,392.1282477727615,47796.902939259104,0.22725222337332185,buy,245.1024592693429
1754,28.1,28.85,31823.090934502892,568.9035923618318,48241.05954283313,0.34022612262622254,buy,176.71520099900488
1755,28.2,27.4,16676.535028232884,1121.1453617701611,47411.049365217084,0.6479372071236955,buy,551.8839514186019
1756,27.5,27.7,42598.649456342406,184.3922032647414,47732.261549266346,0.10700653739529009,sell,936.8533972173055
1757,27.75,27.5,29001.73595270793,678.3314822996873,47669.435046122795,0.39132235876495114,buy,493.7459895511872
1758,27.75,27.65,45974.4598929923,63.87529228383539,47757.60143829428,0.036981585725782806,sell,614.4789135801177
1759,27.65,27.65,24185.92374878126,851.1002244659768,47740.61172464035,0.49293296328539116,buy,786.8368830635488
1760,28.0,27.85,43571.915744848004,154.3175532465799,47889.06500015872,0.0897437412466292,sell,696.8452031031479
1761,27.75,27.65,3836.2840048932994,1589.9752676824046,47838.79609211594,0.9189783134752374,buy,1434.3383761306845
1762,28.0,27.9,3802.052209861339,1591.2009880205596,48196.59397323238,0.9211129647549287,buy,1.2245913112601556
1763,27.9,27.8,46980.90792736888,36.44998818952217,48037.439676832895,0.021094164853199038,sell,1554.7837960049335
1764,27.8,27.5,34188.74277866847,501.1549250236119,47983.28260258074,0.2872200418695008,buy,464.5714642626753
1765,27.6,27.35,43111.68093630951,174.57832437758964,47895.329978064256,0.09969066240725066,sell,326.6091572836674
1766,27.3,27.35,23013.76586405177,908.6857187111442,47886.398108036585,0.5189898465672842,buy,733.7264000496054
1767,27.45,25.05,11490.853695246971,1368.222675518999,45776.34311776594,0.7487268682335853,buy,459.1928891413464
1768,25.1,24.9,23526.09425905445,884.3958541672263,45559.598315670046,0.4833549368935006,sell,484.0606814344749
1769,25.15,25.65,9701.595868282137,1422.8242246572554,46210.847918443804,0.7897591800710595,buy,538.0031417416243
1770,25.65,25.75,538.9934706672757,1778.297970236525,46339.31965320646,0.988171019261436,buy,355.12247672577996
1771,25.95,25.7,7123.69003037954,1521.8276259734969,46241.25130574597,0.8458025871514188,sell,256.6872675437339
